,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao
410,-99.0,6.9,-99.0,0,0.1,-99.0,96.0,-99.0
411,7.2,12.4,-99.0,2,0.0,2.0,88.0,-99.0
412,12.2,11.3,460.7,4,0.8,3.4,100.0,-99.0
413,-99.0,16.1,782.1,0,0.0,-99.0,68.0,-99.0
414,7.2,19.7,-99.0,3,0.0,2.0,66.0,1027.8
415,5.4,14.8,-99.0,7,0.0,1.5,77.0,-99.0
416,4.0,17.0,-99.0,9,0.0,1.1,73.0,1028.1
417,11.5,7.6,868.9,8,0.0,3.2,90.0,1025.5
418,1.1,8.4,244.9,5,-99.0,0.3,100.0,1026.2
419,10.8,20.1,-99.0,3,0.0,3.0,65.0,1028.5
420,6.5,11.3,306.5,5,0.0,1.8,99.0,-99.0
421,7.9,7.7,-99.0,6,0.0,2.2,93.0,-99.0
422,-99.0,-99.0,0.0,0,-99.0,-99.0,88.0,-99.0
423,3.6,13.2,250.7,4,0.0,1.0,99.0,-99.0
424,4.3,9.6,191.6,8,-99.0,1.2,99.0,-99.0
425,11.5,8.7,864.9,6,-99.0,3.2,82.0,1023.5
426,6.8,7.3,-99.0,7,-99.0,1.9,99.0,-99.0
427,1.8,8.9,191.2,8,0.2,0.5,100.0,-99.0
428,1.1,6.6,158.0,0,0.3,0.3,98.0,-99.0
429,17.6,17.0,490.2,5,0.7,4.9,79.0,-99.0
430,9.0,5.6,-99.0,6,0.0,2.5,93.0,-99.0
431,32.8,17.0,618.7,3,0.0,9.1,82.0,-99.0
432,4.3,7.8,-99.0,6,0.0,1.2,99.0,-99.0
433,5.0,8.4,609.9,6,0.0,1.4,88.0,-99.0
434,3.6,9.8,265.6,5,-99.0,1.0,95.0,-99.0
435,4.0,9.7,376.6,1,0.0,1.1,100.0,-99.0
436,8.6,10.8,643.6,6,0.0,2.4,91.0,1027.0
437,21.2,7.1,806.3,7,0.0,5.9,96.0,-99.0
438,7.9,6.6,446.6,6,0.1,2.2,98.0,-99.0
439,-99.0,6.0,-99.0,0,0.2,-99.0,99.0,-99.0
440,2.5,5.0,1140.2,1,0.0,0.7,93.0,-99.0
441,14.8,16.9,571.3,2,0.0,4.1,92.0,-99.0
442,2.2,6.3,93.4,1,0.1,0.6,100.0,-99.0
443,12.2,6.5,-99.0,7,0.0,3.4,87.0,-99.0
444,7.9,-99.0,-99.0,7,0.0,2.2,-99.0,1027.7
445,4.3,9.8,523.4,5,0.0,1.2,100.0,-99.0
446,1.1,8.2,254.0,3,0.3,0.3,-99.0,-99.0
447,9.4,7.7,309.1,4,0.2,2.6,93.0,-99.0
448,5.8,9.2,457.5,4,0.0,1.6,94.0,-99.0
449,6.1,10.9,1268.3,7,0.0,1.7,86.0,-99.0
450,4.3,8.8,392.6,6,0.1,1.2,-99.0,-99.0
451,2.5,6.8,958.5,4,0.0,0.7,98.0,-99.0
452,16.2,15.8,1014.2,8,0.0,4.5,87.0,-99.0
453,2.5,-99.0,816.9,5,0.0,0.7,-99.0,-99.0
454,4.3,8.0,931.3,5,0.0,1.2,98.0,1027.2
455,7.9,16.3,84.4,3,0.0,2.2,87.0,1036.9
456,18.0,17.9,524.9,3,0.0,5.0,75.0,1037.2
457,2.5,16.5,-99.0,3,0.0,0.7,88.0,1036.0
458,4.3,-99.0,-99.0,7,0.0,1.2,77.0,-99.0
459,17.3,16.9,-99.0,2,0.0,4.8,87.0,1036.6
460,23.4,16.7,304.1,3,0.0,6.5,90.0,1037.0
461,4.0,16.9,375.7,3,0.0,1.1,79.0,-99.0
462,-99.0,16.7,-99.0,0,0.0,-99.0,88.0,1036.8
463,26.3,-99.0,529.3,3,0.0,7.3,-99.0,-99.0
464,10.1,19.1,-99.0,2,0.0,2.8,70.0,1028.7
465,13.3,20.0,1493.2,4,0.0,3.7,66.0,-99.0
466,15.1,19.4,-99.0,4,0.0,4.2,71.0,1028.7
467,2.5,13.2,895.9,6,0.0,0.7,77.0,-99.0
468,8.3,10.6,264.3,6,0.7,2.3,99.0,-99.0
469,2.9,14.3,-99.0,5,0.0,0.8,73.0,-99.0
470,8.6,13.5,1165.3,8,0.0,2.4,76.0,-99.0
471,7.9,6.4,-99.0,6,0.1,2.2,98.0,-99.0
472,6.1,6.9,-99.0,6,-99.0,1.7,98.0,-99.0
473,-99.0,7.3,-99.0,0,-99.0,-99.0,93.0,-99.0
474,-99.0,6.7,-99.0,0,-99.0,-99.0,100.0,-99.0
475,20.2,7.4,-99.0,7,-99.0,5.6,100.0,-99.0
476,36.0,6.9,1293.0,9,0.0,10.0,100.0,-99.0
477,-99.0,5.4,-99.0,0,-99.0,-99.0,99.0,-99.0
478,9.7,11.5,1499.5,6,0.0,2.7,82.0,1026.7
479,4.7,9.6,812.8,7,0.0,1.3,76.0,-99.0
480,-99.0,-99.0,1202.0,7,0.0,-99.0,-99.0,-99.0
481,9.0,8.3,693.0,6,0.0,2.5,93.0,1023.5
482,33.1,5.1,540.9,8,0.4,9.2,100.0,-99.0
483,2.2,3.6,0.0,7,0.0,0.6,-99.0,-99.0
484,14.0,7.1,-99.0,6,0.0,3.9,88.0,-99.0
485,5.4,13.7,890.2,8,0.0,1.5,76.0,1027.5
486,6.8,7.8,1084.5,7,0.0,1.9,96.0,-99.0
487,4.0,8.1,352.7,8,-99.0,1.1,89.0,-99.0
488,5.8,10.0,1534.5,6,0.0,1.6,79.0,-99.0
489,11.9,-99.0,1402.2,7,0.0,3.3,67.0,-99.0
490,4.7,9.5,1586.5,7,0.0,1.3,90.0,-99.0
491,13.7,11.6,135.5,3,0.3,3.8,99.0,-99.0
492,18.7,13.7,814.7,3,0.0,5.2,99.0,-99.0
493,18.4,15.9,253.2,8,0.0,5.1,68.0,-99.0
494,-99.0,11.5,-99.0,0,0.0,-99.0,79.0,-99.0
495,2.5,9.0,1446.2,5,-99.0,0.7,78.0,-99.0
496,10.4,5.9,-99.0,6,-99.0,2.9,99.0,-99.0
497,3.6,6.3,-99.0,7,-99.0,1.0,96.0,-99.0
498,11.2,13.2,1560.6,8,-99.0,3.1,-99.0,-99.0
499,7.2,7.6,-99.0,8,0.0,2.0,77.0,1026.1
500,2.9,7.1,-99.0,2,-99.0,0.8,83.0,1026.4
501,9.7,14.8,0.0,9,0.0,2.7,99.0,-99.0
502,2.2,7.9,3.7,3,-99.0,0.6,91.0,1025.7
503,8.6,5.8,-99.0,8,0.0,2.4,93.0,1028.1
504,3.6,9.0,0.0,0,0.0,1.0,89.0,1026.7
505,-99.0,3.4,-99.0,0,0.0,-99.0,96.0,-99.0
506,6.5,16.3,0.2,5,0.0,1.8,73.0,-99.0
507,14.4,14.0,-99.0,5,0.0,4.0,91.0,1025.2
508,-99.0,12.4,0.0,0,0.4,-99.0,91.0,-99.0
509,-99.0,13.2,0.0,0,0.0,-99.0,89.0,-99.0
510,-99.0,5.0,1.1,0,0.4,-99.0,100.0,-99.0
511,9.7,8.2,0.0,4,1.7,2.7,97.0,-99.0
512,13.7,5.3,-99.0,5,1.3,3.8,96.0,-99.0
513,-99.0,3.5,-99.0,0,0.4,-99.0,99.0,-99.0
514,-99.0,10.2,76.6,0,0.8,-99.0,52.0,-99.0
515,6.8,10.9,-99.0,2,3.1,1.9,95.0,-99.0
516,10.4,14.6,-99.0,6,0.2,2.9,95.0,-99.0
517,-99.0,0.9,-99.0,0,0.0,-99.0,97.0,-99.0
518,9.7,10.1,-99.0,2,0.0,2.7,84.0,-99.0
519,8.6,10.2,0.0,6,0.3,2.4,99.0,-99.0
520,-99.0,12.4,2.2,0,6.2,-99.0,82.0,-99.0
521,8.6,14.9,-99.0,2,5.2,2.4,87.0,1024.7
522,7.2,11.4,-99.0,3,0.1,2.0,87.0,-99.0
523,10.4,14.4,-99.0,3,0.0,2.9,74.0,1024.7
524,12.2,7.2,0.0,8,0.0,3.4,84.0,1024.8
525,1.8,6.0,3.0,4,-99.0,0.5,99.0,1027.2
526,1.1,14.9,-99.0,1,1.8,0.3,85.0,1025.7
527,2.9,10.0,0.0,8,0.1,0.8,98.0,-99.0
528,4.3,5.5,-99.0,6,0.0,1.2,94.0,-99.0
529,-99.0,-99.0,0.0,0,-99.0,-99.0,93.0,-99.0
530,4.7,12.3,0.0,8,0.0,1.3,94.0,-99.0
531,1.1,8.2,0.0,2,-99.0,0.3,98.0,-99.0
532,3.6,3.1,0.0,8,-99.0,1.0,97.0,1027.1
533,0.0,7.1,-99.0,5,-99.0,0.0,90.0,-99.0
534,2.5,6.3,0.0,8,0.0,0.7,100.0,-99.0
535,1.1,3.7,0.0,0,0.0,0.3,98.0,-99.0
536,22.3,16.1,1.7,5,0.2,6.2,82.0,-99.0
537,0.4,-0.1,-99.0,6,0.0,0.1,97.0,-99.0
538,31.7,16.2,0.0,3,0.0,8.8,87.0,-99.0
539,2.2,4.6,-99.0,4,0.0,0.6,99.0,-99.0
540,0.0,2.4,1.7,8,0.1,0.0,96.0,-99.0
541,1.8,6.8,2.0,4,-99.0,0.5,96.0,-99.0
542,0.0,3.8,0.0,4,0.0,0.0,99.0,-99.0
543,10.1,5.2,0.0,4,0.1,2.8,96.0,1026.6
544,14.8,3.1,0.0,8,0.0,4.1,96.0,-99.0
545,0.0,3.8,0.0,2,0.0,0.0,99.0,-99.0
546,-99.0,4.5,-99.0,0,0.0,-99.0,99.0,-99.0
547,1.8,-0.4,0.0,8,0.0,0.5,98.0,-99.0
548,16.6,16.4,0.0,6,0.0,4.6,98.0,-99.0
549,1.4,2.5,62.1,2,0.0,0.4,100.0,-99.0
550,2.2,0.3,-99.0,7,0.0,0.6,89.0,-99.0
551,4.3,-99.0,-99.0,2,0.0,1.2,-99.0,1026.7
552,0.7,0.3,0.0,1,0.0,0.2,100.0,-99.0
553,0.0,2.6,0.0,2,0.0,0.0,-99.0,-99.0
554,1.8,4.3,0.0,9,0.0,0.5,97.0,-99.0
555,6.8,2.1,0.0,2,0.0,1.9,94.0,-99.0
556,2.2,4.2,0.0,3,0.0,0.6,99.0,-99.0
557,5.0,7.6,0.0,9,0.0,1.4,-99.0,-99.0
558,1.8,0.8,0.0,4,0.0,0.5,100.0,-99.0
559,15.5,15.3,0.0,5,0.2,4.3,93.0,-99.0
560,2.9,-99.0,5.0,5,0.0,0.8,-99.0,-99.0
561,3.6,4.5,0.0,1,0.0,1.0,100.0,1026.8
562,8.3,14.1,0.0,6,0.0,2.3,91.0,1035.7
563,9.0,16.5,0.0,4,0.0,2.5,78.0,1036.0
564,4.3,15.8,-99.0,4,0.0,1.2,89.0,1034.9
565,2.2,-99.0,-99.0,7,0.0,0.6,85.0,-99.0
566,15.8,16.3,-99.0,2,0.0,4.4,80.0,1035.4
567,12.2,16.9,0.7,2,0.0,3.4,81.0,1035.6
568,9.0,15.9,0.0,4,0.0,2.5,78.0,-99.0
569,-99.0,15.5,-99.0,0,0.0,-99.0,89.0,1035.2
570,31.0,-99.0,0.0,3,0.0,8.6,-99.0,-99.0
571,11.2,15.7,-99.0,8,1.0,3.1,82.0,1025.3
572,1.4,15.1,0.2,3,2.3,0.4,90.0,-99.0
573,10.8,16.8,-99.0,4,0.0,3.0,79.0,1025.2
574,2.5,7.3,0.0,2,0.0,0.7,93.0,-99.0
575,5.4,8.4,0.0,7,0.0,1.5,99.0,-99.0
576,9.0,6.6,-99.0,1,0.0,2.5,95.0,-99.0
577,3.2,2.9,0.0,8,0.0,0.9,98.0,-99.0
578,5.8,1.7,-99.0,9,0.0,1.6,100.0,-99.0
579,2.2,4.5,-99.0,5,-99.0,0.6,99.0,-99.0
580,-99.0,7.6,-99.0,0,-99.0,-99.0,80.0,-99.0
581,-99.0,4.9,-99.0,0,-99.0,-99.0,75.0,-99.0
582,9.4,4.7,-99.0,5,-99.0,2.6,93.0,-99.0
583,24.8,5.5,0.0,9,0.0,6.9,86.0,-99.0
584,-99.0,4.5,-99.0,0,-99.0,-99.0,99.0,-99.0
585,4.7,3.1,0.0,8,0.0,1.3,100.0,1026.0
586,5.8,1.5,0.0,3,0.0,1.6,99.0,-99.0
587,-99.0,-99.0,0.0,7,0.0,-99.0,-99.0,-99.0
588,2.5,3.9,0.0,5,0.0,0.7,97.0,1025.1
589,23.8,4.2,0.0,7,0.0,6.6,58.0,-99.0
590,1.4,2.1,0.0,6,0.1,0.4,-99.0,-99.0
591,6.1,2.3,-99.0,7,0.0,1.7,93.0,-99.0
592,3.2,7.3,0.0,2,0.0,0.9,91.0,1027.0
593,0.4,2.2,0.0,8,0.0,0.1,96.0,-99.0
594,2.5,3.2,0.0,9,-99.0,0.7,100.0,-99.0
595,1.1,1.0,0.0,3,0.0,0.3,97.0,-99.0
596,6.8,-99.0,0.0,6,0.1,1.9,94.0,-99.0
597,2.2,3.0,0.0,8,0.0,0.6,96.0,-99.0
598,11.9,11.7,0.0,4,0.4,3.3,99.0,-99.0
599,17.3,13.3,0.0,2,0.0,4.8,99.0,-99.0
600,-99.0,0.8,-99.0,0,0.0,-99.0,98.0,-99.0
601,-99.0,1.6,0.0,0,-99.0,-99.0,100.0,-99.0
602,5.0,4.3,-99.0,5,-99.0,1.4,83.0,-99.0
603,3.6,1.3,-99.0,2,-99.0,1.0,95.0,-99.0
604,1.8,2.1,0.0,6,-99.0,0.5,-99.0,-99.0
605,4.7,8.5,-99.0,8,0.0,1.3,76.0,1026.5
606,7.6,8.2,-99.0,2,-99.0,2.1,81.0,1026.8
607,9.7,14.0,0.0,9,0.0,2.7,99.0,-99.0
608,2.2,7.6,3.8,3,-99.0,0.6,93.0,1026.7
609,5.8,6.2,-99.0,8,0.0,1.6,93.0,1028.8
610,2.9,9.8,0.0,1,0.0,0.8,85.0,1027.0
611,-99.0,3.9,-99.0,0,0.0,-99.0,96.0,-99.0
612,6.5,16.7,0.1,4,0.0,1.8,77.0,-99.0
613,19.4,14.1,-99.0,5,0.0,5.4,96.0,1025.2
614,-99.0,12.8,0.0,0,0.0,-99.0,95.0,-99.0
615,-99.0,12.8,0.0,0,0.0,-99.0,87.0,-99.0
616,-99.0,3.4,0.7,0,0.0,-99.0,100.0,-99.0
617,3.6,8.5,0.1,4,0.5,1.0,92.0,-99.0
618,5.0,5.3,-99.0,2,0.6,1.4,97.0,-99.0
619,-99.0,3.7,-99.0,0,0.6,-99.0,100.0,-99.0
620,-99.0,10.1,80.8,0,1.4,-99.0,52.0,-99.0
621,4.7,11.5,-99.0,9,1.0,1.3,91.0,-99.0
622,11.9,15.0,-99.0,5,1.2,3.3,96.0,-99.0
623,-99.0,0.8,-99.0,0,0.0,-99.0,96.0,-99.0
624,8.3,9.4,-99.0,3,0.0,2.3,98.0,-99.0
625,11.5,10.3,0.0,6,0.2,3.2,99.0,-99.0
626,-99.0,12.6,1.0,0,1.1,-99.0,81.0,-99.0
627,2.2,16.2,-99.0,2,0.1,0.6,77.0,1024.5
628,5.0,11.5,-99.0,4,0.0,1.4,86.0,-99.0
629,15.5,14.6,-99.0,5,0.0,4.3,79.0,1024.5
630,11.2,7.4,0.0,9,0.0,3.1,80.0,1025.5
631,2.5,5.2,3.0,4,-99.0,0.7,99.0,1028.3
632,2.5,16.2,-99.0,2,1.4,0.7,77.0,1025.3
633,7.9,8.2,0.0,6,0.0,2.2,97.0,-99.0
634,3.2,6.6,-99.0,6,0.0,0.9,89.0,-99.0
635,-99.0,-99.0,0.0,0,-99.0,-99.0,91.0,-99.0
636,4.0,12.3,0.0,4,0.0,1.1,93.0,-99.0
637,2.9,7.3,0.0,6,-99.0,0.8,98.0,-99.0
638,1.4,2.6,0.0,4,-99.0,0.4,97.0,1028.2
639,0.0,6.7,-99.0,2,-99.0,0.0,93.0,-99.0
640,2.9,5.8,0.0,1,0.0,0.8,100.0,-99.0
641,2.5,2.4,0.2,0,0.0,0.7,98.0,-99.0
642,5.8,16.3,1.5,4,0.1,1.6,89.0,-99.0
643,0.0,-1.0,-99.0,5,0.0,0.0,93.0,-99.0
644,28.8,16.5,0.0,2,0.0,8.0,90.0,-99.0
645,1.8,2.5,-99.0,1,0.0,0.5,99.0,-99.0
646,0.0,-1.4,0.8,7,0.0,0.0,95.0,-99.0
647,3.6,5.9,0.0,2,-99.0,1.0,95.0,-99.0
648,0.0,1.9,0.0,6,0.0,0.0,99.0,-99.0
649,6.1,5.7,0.0,4,0.0,1.7,96.0,1027.0
650,9.7,3.1,0.0,7,0.0,2.7,96.0,-99.0
651,3.6,5.8,0.0,8,0.0,1.0,96.0,-99.0
652,-99.0,4.7,-99.0,0,0.0,-99.0,99.0,-99.0
653,1.1,1.1,0.0,2,0.0,0.3,97.0,-99.0
654,13.7,16.2,6.2,4,0.0,3.8,97.0,-99.0
655,2.2,3.5,72.5,7,0.0,0.6,99.0,-99.0
656,2.5,1.3,-99.0,8,0.0,0.7,87.0,-99.0
657,5.4,-99.0,-99.0,2,0.0,1.5,-99.0,1027.1
658,2.2,1.0,0.0,2,0.0,0.6,100.0,-99.0
659,0.0,3.2,0.0,3,0.0,0.0,-99.0,-99.0
660,1.1,3.4,0.0,8,0.0,0.3,97.0,-99.0
661,3.2,2.9,0.0,2,0.0,0.9,93.0,-99.0
662,0.7,4.5,0.0,3,0.0,0.2,98.0,-99.0
663,4.3,8.3,0.0,1,0.0,1.2,-99.0,-99.0
664,1.8,1.3,0.0,2,0.0,0.5,100.0,-99.0
665,4.0,15.3,0.0,6,0.1,1.1,93.0,-99.0
666,1.8,-99.0,4.7,6,0.0,0.5,-99.0,-99.0
667,3.6,4.6,0.0,9,0.0,1.0,100.0,1027.2
668,9.4,13.8,0.0,6,0.0,2.6,91.0,1036.0
669,6.5,16.4,0.0,2,0.0,1.8,77.0,1036.5
670,5.8,13.5,-99.0,5,0.0,1.6,90.0,1035.2
671,1.4,-99.0,-99.0,8,0.0,0.4,85.0,-99.0
672,17.3,16.5,-99.0,2,0.0,4.8,79.0,1035.6
673,12.6,16.2,0.8,3,0.0,3.5,85.0,1036.0
674,7.9,15.8,0.0,5,0.0,2.2,81.0,-99.0
675,-99.0,15.9,-99.0,0,0.0,-99.0,85.0,1035.4
676,29.5,-99.0,0.0,2,0.0,8.2,-99.0,-99.0
677,10.1,15.4,-99.0,1,4.8,2.8,89.0,1025.5
678,10.4,16.5,1.6,3,1.0,2.9,79.0,-99.0
679,7.2,16.9,-99.0,3,0.0,2.0,78.0,1025.2
680,4.3,8.6,0.0,2,0.0,1.2,89.0,-99.0
681,1.1,7.5,0.0,8,0.0,0.3,99.0,-99.0
682,8.3,7.6,-99.0,1,0.0,2.3,94.0,-99.0
683,1.1,3.7,0.0,8,0.0,0.3,97.0,-99.0
684,5.0,2.6,-99.0,3,0.0,1.4,99.0,-99.0
685,3.6,4.8,-99.0,8,-99.0,1.0,97.0,-99.0
686,-99.0,6.3,-99.0,0,-99.0,-99.0,93.0,-99.0
687,-99.0,4.4,-99.0,0,-99.0,-99.0,84.0,-99.0
688,10.4,4.6,-99.0,6,-99.0,2.9,91.0,-99.0
689,19.8,5.1,0.0,1,0.0,5.5,90.0,-99.0
690,-99.0,3.0,-99.0,0,-99.0,-99.0,99.0,-99.0
691,4.3,4.1,0.0,8,0.0,1.2,100.0,1026.3
692,6.5,2.0,0.0,4,0.0,1.8,99.0,-99.0
693,-99.0,-99.0,0.0,7,0.0,-99.0,-99.0,-99.0
694,1.4,3.7,0.0,4,0.0,0.4,97.0,1026.0
695,22.7,6.5,0.0,7,0.0,6.3,17.0,-99.0
696,5.4,1.0,-99.0,4,0.0,1.5,93.0,-99.0
697,0.0,8.4,0.0,2,0.0,0.0,85.0,1027.3
698,1.4,3.0,0.0,3,0.0,0.4,95.0,-99.0
699,1.1,3.7,0.0,4,-99.0,0.3,100.0,-99.0
700,1.8,2.0,0.0,8,0.0,0.5,97.0,-99.0
701,3.6,-99.0,0.0,7,0.0,1.0,92.0,-99.0
702,0.0,3.2,0.0,8,0.0,0.0,95.0,-99.0
703,4.3,11.8,0.0,4,1.1,1.2,99.0,-99.0
704,15.1,13.3,0.0,2,0.8,4.2,99.0,-99.0
705,20.2,15.3,6.0,7,0.0,5.6,68.0,-99.0
706,-99.0,0.8,-99.0,0,0.0,-99.0,98.0,-99.0
707,2.9,3.6,0.1,2,-99.0,0.8,100.0,-99.0
708,2.2,2.3,-99.0,3,-99.0,0.6,87.0,-99.0
709,5.0,1.3,-99.0,3,-99.0,1.4,95.0,-99.0
710,2.9,2.6,0.0,6,-99.0,0.8,-99.0,-99.0
711,9.4,8.7,-99.0,8,0.0,2.6,75.0,1026.3
712,4.7,6.2,-99.0,1,-99.0,1.3,85.0,1026.6
713,9.7,14.5,0.0,9,0.1,2.7,99.0,-99.0
714,4.0,7.4,3.9,7,-99.0,1.1,95.0,1025.4
715,4.7,5.4,-99.0,5,0.0,1.3,93.0,1027.5
716,4.7,8.6,0.0,5,0.0,1.3,92.0,1026.8
717,-99.0,3.8,-99.0,0,0.1,-99.0,97.0,-99.0
718,4.7,16.6,1.0,5,0.0,1.3,68.0,-99.0
719,24.1,14.5,-99.0,5,0.0,6.7,90.0,1025.4
720,-99.0,12.6,0.0,0,0.0,-99.0,89.0,-99.0
721,-99.0,12.3,0.0,0,0.0,-99.0,89.0,-99.0
722,-99.0,3.7,0.0,0,0.0,-99.0,100.0,-99.0
723,13.3,8.1,0.0,4,0.0,3.7,100.0,-99.0
724,6.5,5.2,-99.0,5,0.0,1.8,96.0,-99.0
725,-99.0,3.7,-99.0,0,0.0,-99.0,100.0,-99.0
726,-99.0,10.3,75.6,0,0.0,-99.0,52.0,-99.0
727,7.2,12.0,-99.0,2,0.0,2.0,86.0,-99.0
728,4.7,15.8,-99.0,4,0.0,1.3,85.0,-99.0
729,-99.0,1.5,-99.0,0,0.0,-99.0,97.0,-99.0
730,7.2,9.3,-99.0,6,0.0,2.0,89.0,-99.0
731,9.0,10.5,0.0,8,0.7,2.5,99.0,-99.0
732,-99.0,14.3,3.2,0,0.0,-99.0,65.0,-99.0
733,0.7,15.7,-99.0,2,0.0,0.2,75.0,1025.1
734,5.4,11.1,-99.0,2,0.0,1.5,80.0,-99.0
735,14.8,14.7,-99.0,5,0.0,4.1,80.0,1025.2
736,7.6,6.6,0.0,8,0.0,2.1,88.0,1024.9
737,2.2,6.6,3.0,2,-99.0,0.6,99.0,1026.9
738,3.2,15.4,-99.0,2,0.0,0.9,81.0,1025.9
739,2.9,9.3,0.0,6,0.0,0.8,99.0,-99.0
740,4.0,3.8,-99.0,6,0.0,1.1,99.0,-99.0
741,-99.0,-99.0,0.0,0,-99.0,-99.0,95.0,-99.0
742,5.0,12.0,0.0,8,0.0,1.4,96.0,-99.0
743,2.2,8.5,0.0,5,-99.0,0.6,98.0,-99.0
744,3.2,3.2,0.0,4,-99.0,0.9,98.0,1026.0
745,0.0,6.8,-99.0,3,-99.0,0.0,95.0,-99.0
746,2.2,7.0,0.0,8,0.1,0.6,100.0,-99.0
747,2.5,4.4,0.1,0,0.0,0.7,98.0,-99.0
748,23.4,16.0,0.0,4,0.3,6.5,81.0,-99.0
749,6.8,1.3,-99.0,5,0.0,1.9,98.0,-99.0
750,21.2,16.1,0.0,2,0.0,5.9,84.0,-99.0
751,1.8,6.0,-99.0,9,0.0,0.5,99.0,-99.0
752,4.3,4.5,0.0,6,0.0,1.2,95.0,-99.0
753,0.4,4.3,0.4,3,0.0,0.1,100.0,-99.0
754,7.6,5.2,0.4,4,0.0,2.1,96.0,1026.6
755,9.4,3.7,0.0,7,0.0,2.6,94.0,-99.0
756,0.4,4.0,0.0,5,0.0,0.1,99.0,-99.0
757,-99.0,4.2,-99.0,0,0.0,-99.0,99.0,-99.0
758,1.4,-1.5,0.0,8,0.0,0.4,98.0,-99.0
759,18.7,16.4,0.0,6,0.0,5.2,99.0,-99.0
760,3.2,2.4,56.6,8,0.0,0.9,100.0,-99.0
761,8.6,0.2,-99.0,4,0.0,2.4,89.0,-99.0
762,2.9,-99.0,-99.0,2,0.0,0.8,-99.0,1026.8
763,1.1,1.2,1.8,5,0.0,0.3,100.0,-99.0
764,1.4,2.8,0.0,7,0.0,0.4,-99.0,-99.0
765,4.3,3.4,0.0,6,0.0,1.2,97.0,-99.0
766,6.8,2.3,0.0,2,0.0,1.9,94.0,-99.0
767,1.8,3.8,0.0,3,0.0,0.5,100.0,-99.0
768,1.8,7.2,0.0,1,0.0,0.5,-99.0,-99.0
769,2.9,0.0,0.2,8,0.0,0.8,100.0,-99.0
770,16.6,15.3,0.0,6,0.1,4.6,93.0,-99.0
771,2.2,-99.0,4.4,6,0.0,0.6,-99.0,-99.0
772,1.4,2.9,0.0,4,0.0,0.4,100.0,1026.7
773,5.4,14.2,0.0,6,0.0,1.5,89.0,1035.4
774,14.0,16.9,0.0,3,0.0,3.9,77.0,1035.8
775,6.5,14.5,-99.0,4,0.0,1.8,93.0,1034.6
776,4.3,-99.0,-99.0,8,0.0,1.2,87.0,-99.0
777,11.9,16.2,-99.0,2,0.0,3.3,83.0,1035.0
778,21.6,16.4,0.0,2,0.0,6.0,88.0,1035.5
779,6.8,15.0,0.0,4,0.0,1.9,83.0,-99.0
780,-99.0,15.6,-99.0,0,0.0,-99.0,90.0,1035.1
781,20.9,-99.0,0.0,3,0.0,5.8,-99.0,-99.0
782,2.2,15.6,-99.0,9,0.0,0.6,82.0,1025.8
783,8.6,16.1,3.2,2,0.0,2.4,80.0,-99.0
784,7.2,16.7,-99.0,3,0.0,2.0,80.0,1025.8
785,0.7,6.8,0.0,2,0.0,0.2,94.0,-99.0
786,5.8,9.2,0.0,6,0.0,1.6,99.0,-99.0
787,8.3,5.7,-99.0,1,0.0,2.3,97.0,-99.0
788,2.5,2.5,0.0,8,0.0,0.7,98.0,-99.0
789,1.8,1.2,-99.0,2,0.0,0.5,99.0,-99.0
790,4.7,4.6,-99.0,5,-99.0,1.3,99.0,-99.0
791,-99.0,7.3,-99.0,0,-99.0,-99.0,79.0,-99.0
792,-99.0,5.2,-99.0,0,-99.0,-99.0,90.0,-99.0
793,11.2,4.5,-99.0,7,-99.0,3.1,85.0,-99.0
794,36.4,5.5,0.0,9,0.0,10.1,96.0,-99.0
795,-99.0,4.2,-99.0,0,-99.0,-99.0,100.0,-99.0
796,5.0,3.1,0.0,8,0.0,1.4,100.0,1026.1
797,4.0,1.2,0.0,4,0.0,1.1,99.0,-99.0
798,-99.0,-99.0,0.0,7,0.0,-99.0,-99.0,-99.0
799,3.2,4.0,0.0,4,0.0,0.9,97.0,1024.0
800,22.7,3.9,0.0,8,0.0,6.3,77.0,-99.0
801,2.5,1.4,0.0,3,0.0,0.7,-99.0,-99.0
802,9.4,3.5,-99.0,7,0.0,2.6,91.0,-99.0
803,5.4,7.5,0.0,7,0.0,1.5,88.0,1027.1
804,0.4,2.1,0.0,8,0.0,0.1,96.0,-99.0
805,1.1,2.3,0.0,2,-99.0,0.3,100.0,-99.0
806,1.1,-0.2,0.0,2,0.0,0.3,98.0,-99.0
807,6.1,-99.0,0.0,7,0.0,1.7,94.0,-99.0
808,2.9,3.0,0.0,9,0.0,0.8,97.0,-99.0
809,7.6,11.8,0.0,4,1.1,2.1,99.0,-99.0
810,18.0,13.3,0.0,2,0.0,5.0,99.0,-99.0
811,15.5,15.5,3.7,7,0.0,4.3,68.0,-99.0
812,-99.0,0.1,-99.0,0,0.0,-99.0,99.0,-99.0
813,-99.0,0.5,0.1,0,-99.0,-99.0,100.0,-99.0
814,6.1,3.3,-99.0,6,-99.0,1.7,94.0,-99.0
815,6.5,1.1,-99.0,3,-99.0,1.8,95.0,-99.0
816,1.8,1.9,0.0,6,-99.0,0.5,-99.0,-99.0
817,7.9,17.5,-99.0,7,0.0,2.2,54.0,1022.7
818,14.8,16.0,-99.0,7,-99.0,4.1,75.0,1024.2
819,9.7,15.5,444.5,9,0.0,2.7,99.0,-99.0
